order_id,customer_region,product_id,supplier_id,warehouse_id,order_date,order_quantity,order_value_eur,priority,order_status
ORD-007404,DE-South,PRD-0060,SUP-023,WH-004,2025-06-03,150,17584.5,standard,fulfilled
ORD-007405,DE-East,PRD-0111,SUP-008,WH-003,2025-09-29,62,15586.18,standard,fulfilled
ORD-007406,DE-North,PRD-0118,SUP-007,WH-005,2025-09-25,289,127535.7,expedited,fulfilled
ORD-007407,DE-Central,PRD-0028,SUP-002,WH-003,2025-02-12,236,79642.92,standard,fulfilled
ORD-007408,DE-South,PRD-0050,SUP-006,WH-008,2025-01-09,1183,460837.65,standard,open
ORD-007409,DE-East,PRD-0138,SUP-002,WH-008,2025-08-09,42,1655.64,standard,fulfilled
ORD-007410,DE-Central,PRD-0027,SUP-010,WH-002,2025-01-24,404,29338.48,expedited,fulfilled
ORD-007411,DE-East,PRD-0053,SUP-008,WH-005,2025-08-15,156,60350.16,standard,fulfilled
ORD-007412,DE-North,PRD-0070,SUP-005,WH-002,2025-12-31,319,115997.97,expedited,fulfilled
ORD-007413,DE-East,PRD-0070,SUP-005,WH-007,2025-05-24,136,49453.68,standard,fulfilled
ORD-007414,DE-West,PRD-0090,SUP-015,WH-006,2025-08-27,144,9228.96,standard,fulfilled
ORD-007415,DE-West,PRD-0151,SUP-010,WH-007,2025-09-09,84,26915.28,standard,fulfilled
ORD-007416,DE-East,PRD-0167,SUP-016,WH-005,2025-02-12,135,38254.95,expedited,fulfilled
ORD-007417,DE-South,PRD-0076,SUP-015,WH-005,2025-11-11,157,67147.33,standard,fulfilled
ORD-007418,DE-North,PRD-0025,SUP-013,WH-005,2025-10-28,740,3300.4,standard,fulfilled
ORD-007419,DE-South,PRD-0128,SUP-020,WH-001,2025-12-14,109,15243.65,standard,fulfilled
ORD-007420,DE-East,PRD-0085,SUP-014,WH-007,2025-11-02,192,65266.56,standard,fulfilled
ORD-007421,DE-West,PRD-0141,SUP-015,WH-003,2025-12-03,268,63038.96,standard,fulfilled
ORD-007422,DE-East,PRD-0137,SUP-017,WH-005,2025-09-30,242,102704.8,standard,fulfilled
ORD-007423,DE-East,PRD-0008,SUP-016,WH-008,2025-09-16,203,12348.49,standard,fulfilled
ORD-007424,DE-South,PRD-0002,SUP-001,WH-004,2025-11-15,31,2297.72,standard,fulfilled
ORD-007425,DE-West,PRD-0093,SUP-016,WH-005,2025-12-17,158,59453.82,standard,fulfilled
ORD-007426,DE-West,PRD-0139,SUP-008,WH-007,2025-10-20,69,1038.45,standard,fulfilled
ORD-007427,DE-East,PRD-0052,SUP-023,WH-003,2025-08-19,223,27346.49,critical,fulfilled
ORD-007428,DE-West,PRD-0159,SUP-011,WH-001,2025-06-29,71,14683.51,standard,open
ORD-007429,DE-South,PRD-0033,SUP-023,WH-001,2025-10-07,160,15152.0,expedited,fulfilled
ORD-007430,DE-Central,PRD-0117,SUP-024,WH-002,2025-01-05,248,22076.96,standard,fulfilled
ORD-007431,DE-East,PRD-0090,SUP-015,WH-002,2025-10-26,125,8011.25,standard,fulfilled
ORD-007432,DE-Central,PRD-0049,SUP-014,WH-003,2025-02-06,46,16183.72,standard,fulfilled
ORD-007433,DE-West,PRD-0070,SUP-005,WH-006,2025-07-02,177,64362.51,standard,fulfilled
ORD-007434,DE-North,PRD-0094,SUP-012,WH-006,2025-11-03,483,217330.68,expedited,fulfilled
ORD-007435,DE-West,PRD-0153,SUP-023,WH-001,2025-09-09,9,2034.18,standard,fulfilled
ORD-007436,DE-North,PRD-0138,SUP-002,WH-004,2025-09-28,340,13402.8,standard,fulfilled
ORD-007437,DE-North,PRD-0084,SUP-019,WH-003,2025-11-20,288,111176.64,expedited,open
ORD-007438,DE-South,PRD-0031,SUP-002,WH-001,2025-05-16,16,4191.84,expedited,fulfilled
ORD-007439,DE-East,PRD-0142,SUP-016,WH-001,2025-11-11,1161,333125.73,standard,fulfilled
ORD-007440,DE-Central,PRD-0014,SUP-002,WH-008,2025-11-17,116,3896.44,standard,fulfilled
ORD-007441,DE-Central,PRD-0038,SUP-018,WH-005,2025-02-21,347,25653.71,standard,fulfilled
ORD-007442,DE-West,PRD-0163,SUP-015,WH-008,2025-11-18,140,54854.8,standard,fulfilled
ORD-007443,DE-North,PRD-0115,SUP-015,WH-002,2025-12-11,155,24889.9,expedited,fulfilled
ORD-007444,DE-East,PRD-0072,SUP-021,WH-007,2025-03-02,24,4525.2,expedited,fulfilled
ORD-007445,DE-South,PRD-0065,SUP-001,WH-003,2025-10-25,834,154131.54,standard,fulfilled
ORD-007446,DE-South,PRD-0118,SUP-007,WH-003,2025-07-31,273,120474.9,standard,fulfilled
ORD-007447,DE-North,PRD-0095,SUP-007,WH-007,2025-02-02,45,19237.5,standard,fulfilled
ORD-007448,DE-South,PRD-0074,SUP-008,WH-006,2025-01-18,49,17201.94,standard,open
ORD-007449,DE-East,PRD-0052,SUP-023,WH-002,2025-05-12,255,31270.65,standard,fulfilled
ORD-007450,DE-South,PRD-0128,SUP-020,WH-001,2025-10-11,16,2237.6,expedited,fulfilled
ORD-007451,DE-Central,PRD-0040,SUP-004,WH-007,2025-10-06,66,8024.28,expedited,fulfilled
ORD-007452,DE-North,PRD-0031,SUP-002,WH-003,2025-11-12,25,6549.75,standard,fulfilled
ORD-007453,DE-West,PRD-0068,SUP-024,WH-005,2025-09-08,428,153181.2,standard,fulfilled
ORD-007454,DE-Central,PRD-0161,SUP-013,WH-001,2025-07-29,274,87236.12,standard,open
ORD-007455,DE-South,PRD-0114,SUP-017,WH-008,2025-09-17,92,19762.52,standard,fulfilled
ORD-007456,DE-West,PRD-0021,SUP-015,WH-001,2025-08-16,1168,99782.24,standard,fulfilled
ORD-007457,DE-Central,PRD-0042,SUP-009,WH-006,2025-11-08,255,58438.35,standard,fulfilled
ORD-007458,DE-North,PRD-0052,SUP-023,WH-007,2025-04-14,146,17903.98,standard,fulfilled
ORD-007459,DE-Central,PRD-0131,SUP-023,WH-007,2025-11-12,162,30115.8,critical,fulfilled
ORD-007460,DE-East,PRD-0177,SUP-015,WH-002,2025-11-11,33,10286.76,standard,fulfilled
ORD-007461,DE-South,PRD-0075,SUP-008,WH-001,2025-10-22,314,8138.88,standard,fulfilled
ORD-007462,DE-East,PRD-0121,SUP-001,WH-004,2025-12-08,1063,52416.53,standard,fulfilled
ORD-007463,DE-North,PRD-0037,SUP-003,WH-006,2025-05-28,20,8404.0,standard,fulfilled
ORD-007464,DE-West,PRD-0036,SUP-007,WH-008,2025-03-26,35,1267.35,standard,fulfilled
ORD-007465,DE-Central,PRD-0017,SUP-004,WH-002,2025-03-13,151,13366.52,standard,fulfilled
ORD-007466,DE-West,PRD-0148,SUP-012,WH-006,2025-05-10,219,19109.94,expedited,fulfilled
ORD-007467,DE-West,PRD-0037,SUP-003,WH-005,2025-09-16,258,108411.6,standard,fulfilled
ORD-007468,DE-West,PRD-0081,SUP-008,WH-003,2025-02-09,199,12990.72,standard,fulfilled
ORD-007469,DE-North,PRD-0037,SUP-003,WH-004,2025-09-07,37,15547.4,critical,fulfilled
ORD-007470,DE-East,PRD-0132,SUP-010,WH-001,2025-03-22,146,2638.22,standard,fulfilled
ORD-007471,DE-East,PRD-0029,SUP-017,WH-007,2025-11-12,237,6849.3,standard,fulfilled
ORD-007472,DE-North,PRD-0043,SUP-002,WH-008,2025-11-22,63,23549.4,standard,fulfilled
ORD-007473,DE-East,PRD-0169,SUP-004,WH-004,2025-11-24,644,127041.88,standard,fulfilled
ORD-007474,DE-West,PRD-0097,SUP-012,WH-008,2025-11-22,776,245068.56,expedited,fulfilled
ORD-007475,DE-Central,PRD-0050,SUP-006,WH-003,2025-10-05,462,179972.1,standard,fulfilled
ORD-007476,DE-South,PRD-0090,SUP-015,WH-005,2025-06-16,53,3396.77,standard,fulfilled
ORD-007477,DE-South,PRD-0130,SUP-018,WH-003,2025-07-30,126,13935.6,standard,fulfilled
ORD-007478,DE-South,PRD-0010,SUP-022,WH-004,2025-06-28,312,56674.8,standard,fulfilled
ORD-007479,DE-South,PRD-0153,SUP-023,WH-003,2025-12-31,56,12657.12,standard,fulfilled
ORD-007480,DE-North,PRD-0069,SUP-008,WH-006,2025-01-10,46,2079.2,expedited,fulfilled
ORD-007481,DE-Central,PRD-0130,SUP-018,WH-003,2025-04-19,83,9179.8,standard,fulfilled
ORD-007482,DE-North,PRD-0178,SUP-004,WH-001,2025-09-21,1095,421038.45,expedited,fulfilled
ORD-007483,DE-West,PRD-0003,SUP-004,WH-007,2025-05-26,35,8056.3,standard,fulfilled
ORD-007484,DE-South,PRD-0169,SUP-004,WH-003,2025-05-25,948,187011.96,standard,fulfilled
ORD-007485,DE-West,PRD-0045,SUP-004,WH-005,2025-11-29,53,13458.82,standard,fulfilled
ORD-007486,DE-Central,PRD-0108,SUP-016,WH-005,2025-02-17,425,65322.5,standard,fulfilled
ORD-007487,DE-North,PRD-0100,SUP-021,WH-006,2025-04-30,957,256351.59,standard,fulfilled
ORD-007488,DE-South,PRD-0119,SUP-018,WH-005,2025-11-15,504,4949.28,standard,fulfilled
ORD-007489,DE-West,PRD-0168,SUP-022,WH-002,2025-10-30,81,8773.92,standard,open
ORD-007490,DE-West,PRD-0175,SUP-001,WH-003,2025-09-25,61,7167.5,standard,fulfilled
ORD-007491,DE-East,PRD-0173,SUP-003,WH-004,2025-11-04,452,35888.8,standard,fulfilled
ORD-007492,DE-West,PRD-0097,SUP-012,WH-006,2025-12-30,462,145904.22,standard,fulfilled
ORD-007493,DE-North,PRD-0113,SUP-008,WH-003,2025-12-07,82,15093.74,standard,fulfilled
ORD-007494,DE-Central,PRD-0161,SUP-013,WH-006,2025-10-10,283,90101.54,standard,fulfilled
ORD-007495,DE-East,PRD-0136,SUP-015,WH-003,2025-04-25,216,43109.28,expedited,open
ORD-007496,DE-East,PRD-0111,SUP-008,WH-003,2025-11-27,298,74914.22,standard,fulfilled
ORD-007497,DE-West,PRD-0099,SUP-013,WH-004,2025-11-04,105,27361.95,expedited,fulfilled
ORD-007498,DE-North,PRD-0060,SUP-023,WH-001,2025-05-30,298,34934.54,standard,fulfilled
ORD-007499,DE-East,PRD-0147,SUP-018,WH-005,2025-03-11,184,54675.6,expedited,fulfilled
ORD-007500,DE-North,PRD-0038,SUP-018,WH-001,2025-07-04,224,16560.32,expedited,fulfilled
ORD-007501,DE-South,PRD-0009,SUP-018,WH-005,2025-10-25,114,49486.26,standard,fulfilled
ORD-007502,DE-North,PRD-0098,SUP-006,WH-006,2025-11-21,266,93307.48,expedited,fulfilled
ORD-007503,DE-North,PRD-0053,SUP-008,WH-005,2025-06-28,210,81240.6,standard,fulfilled
ORD-007504,DE-North,PRD-0039,SUP-018,WH-008,2025-01-24,69,20817.3,standard,open
ORD-007505,DE-East,PRD-0003,SUP-004,WH-008,2025-02-07,322,74117.96,standard,fulfilled
ORD-007506,DE-South,PRD-0095,SUP-007,WH-003,2025-07-12,108,46170.0,critical,fulfilled
ORD-007507,DE-Central,PRD-0122,SUP-011,WH-001,2025-12-05,344,74734.0,standard,fulfilled
ORD-007508,DE-East,PRD-0074,SUP-008,WH-004,2025-10-22,26,9127.56,standard,fulfilled
ORD-007509,DE-West,PRD-0146,SUP-011,WH-006,2025-04-24,328,47209.04,standard,open
ORD-007510,DE-Central,PRD-0070,SUP-005,WH-002,2025-11-20,311,113088.93,critical,fulfilled
ORD-007511,DE-Central,PRD-0096,SUP-016,WH-004,2025-04-23,494,54344.94,expedited,fulfilled
ORD-007512,DE-North,PRD-0010,SUP-022,WH-002,2025-11-05,848,154039.2,standard,fulfilled
ORD-007513,DE-Central,PRD-0137,SUP-017,WH-008,2025-09-04,158,67055.2,standard,fulfilled
ORD-007514,DE-East,PRD-0009,SUP-018,WH-004,2025-03-30,363,157574.67,standard,fulfilled
ORD-007515,DE-North,PRD-0106,SUP-008,WH-003,2025-12-28,343,50561.63,standard,fulfilled
ORD-007516,DE-East,PRD-0041,SUP-020,WH-003,2025-12-03,340,42534.0,standard,fulfilled
ORD-007517,DE-North,PRD-0137,SUP-017,WH-006,2025-02-06,93,39469.2,standard,fulfilled
ORD-007518,DE-West,PRD-0069,SUP-008,WH-005,2025-05-23,84,3796.8,standard,fulfilled
ORD-007519,DE-Central,PRD-0018,SUP-015,WH-008,2025-11-18,162,31206.06,expedited,open
ORD-007520,DE-South,PRD-0140,SUP-022,WH-005,2025-08-09,368,165530.08,standard,fulfilled
ORD-007521,DE-North,PRD-0019,SUP-024,WH-005,2025-04-12,53,1619.68,standard,fulfilled
ORD-007522,DE-East,PRD-0014,SUP-002,WH-007,2025-10-09,14,470.26,standard,fulfilled
ORD-007523,DE-South,PRD-0124,SUP-019,WH-004,2025-10-26,55,12268.3,standard,fulfilled
ORD-007524,DE-East,PRD-0094,SUP-012,WH-001,2025-10-26,430,193482.8,standard,fulfilled
ORD-007525,DE-West,PRD-0006,SUP-008,WH-003,2025-05-24,25,2760.5,standard,fulfilled
ORD-007526,DE-East,PRD-0160,SUP-014,WH-005,2025-11-11,714,76962.06,standard,fulfilled
ORD-007527,DE-West,PRD-0179,SUP-023,WH-004,2025-01-30,227,59054.05,expedited,fulfilled
ORD-007528,DE-North,PRD-0057,SUP-004,WH-006,2025-10-31,260,109946.2,standard,fulfilled
ORD-007529,DE-West,PRD-0082,SUP-011,WH-001,2025-09-29,154,29065.96,standard,fulfilled
ORD-007530,DE-West,PRD-0026,SUP-024,WH-001,2025-10-29,248,47707.76,expedited,fulfilled
ORD-007531,DE-West,PRD-0090,SUP-015,WH-002,2025-11-26,21,1345.89,critical,fulfilled
ORD-007532,DE-East,PRD-0161,SUP-013,WH-007,2025-08-15,217,69088.46,standard,fulfilled
ORD-007533,DE-North,PRD-0003,SUP-004,WH-003,2025-02-04,120,27621.6,standard,fulfilled
ORD-007534,DE-North,PRD-0002,SUP-001,WH-004,2025-12-14,270,20012.4,expedited,fulfilled
ORD-007535,DE-Central,PRD-0055,SUP-009,WH-006,2025-01-30,94,17053.48,expedited,fulfilled
ORD-007536,DE-North,PRD-0136,SUP-015,WH-006,2025-10-19,85,16964.3,expedited,fulfilled
ORD-007537,DE-South,PRD-0101,SUP-020,WH-001,2025-12-17,31,11877.96,expedited,fulfilled
ORD-007538,DE-Central,PRD-0140,SUP-022,WH-007,2025-09-23,134,60274.54,standard,fulfilled
ORD-007539,DE-Central,PRD-0174,SUP-019,WH-006,2025-10-19,374,84415.54,standard,fulfilled
ORD-007540,DE-Central,PRD-0048,SUP-008,WH-008,2025-02-15,149,14497.7,standard,open
ORD-007541,DE-Central,PRD-0151,SUP-010,WH-001,2025-07-31,57,18263.94,expedited,fulfilled
ORD-007542,DE-Central,PRD-0137,SUP-017,WH-007,2025-09-20,175,74270.0,standard,fulfilled
ORD-007543,DE-North,PRD-0159,SUP-011,WH-001,2025-11-14,40,8272.4,standard,fulfilled
ORD-007544,DE-East,PRD-0042,SUP-009,WH-008,2025-11-29,560,128335.2,standard,fulfilled
ORD-007545,DE-East,PRD-0169,SUP-004,WH-002,2025-08-13,818,161366.86,standard,fulfilled
ORD-007546,DE-South,PRD-0069,SUP-008,WH-007,2025-12-19,155,7006.0,standard,fulfilled
ORD-007547,DE-North,PRD-0096,SUP-016,WH-001,2025-10-28,471,51814.71,standard,fulfilled
ORD-007548,DE-Central,PRD-0004,SUP-006,WH-003,2025-06-29,22,1578.28,expedited,fulfilled
ORD-007549,DE-Central,PRD-0095,SUP-007,WH-008,2025-04-26,18,7695.0,expedited,fulfilled
ORD-007550,DE-East,PRD-0122,SUP-011,WH-001,2025-08-18,133,28894.25,standard,fulfilled
ORD-007551,DE-East,PRD-0014,SUP-002,WH-008,2025-01-03,64,2149.76,standard,open
ORD-007552,DE-East,PRD-0048,SUP-008,WH-004,2025-06-22,113,10994.9,standard,open
ORD-007553,DE-South,PRD-0159,SUP-011,WH-008,2025-04-28,261,53977.41,critical,fulfilled
ORD-007554,DE-South,PRD-0098,SUP-006,WH-004,2025-01-11,289,101375.42,standard,fulfilled
ORD-007555,DE-Central,PRD-0059,SUP-017,WH-007,2025-10-17,220,60317.4,standard,fulfilled
ORD-007556,DE-West,PRD-0128,SUP-020,WH-007,2025-02-14,331,46290.35,standard,fulfilled
ORD-007557,DE-North,PRD-0156,SUP-014,WH-003,2025-07-23,489,62024.76,standard,fulfilled
ORD-007558,DE-Central,PRD-0157,SUP-010,WH-004,2025-07-04,158,58441.04,standard,fulfilled
ORD-007559,DE-West,PRD-0178,SUP-004,WH-002,2025-04-29,250,96127.5,standard,open
ORD-007560,DE-Central,PRD-0046,SUP-019,WH-007,2025-04-28,729,274213.35,standard,fulfilled
ORD-007561,DE-East,PRD-0099,SUP-013,WH-001,2025-11-19,87,22671.33,expedited,fulfilled
ORD-007562,DE-Central,PRD-0143,SUP-011,WH-006,2025-05-28,55,10220.65,expedited,fulfilled
ORD-007563,DE-Central,PRD-0133,SUP-008,WH-005,2025-12-25,297,10478.16,standard,fulfilled
ORD-007564,DE-Central,PRD-0024,SUP-013,WH-004,2025-12-31,145,31672.35,standard,fulfilled
ORD-007565,DE-North,PRD-0105,SUP-018,WH-005,2025-10-23,158,44003.0,standard,fulfilled
ORD-007566,DE-Central,PRD-0161,SUP-013,WH-005,2025-11-16,41,13053.58,expedited,fulfilled
ORD-007567,DE-North,PRD-0122,SUP-011,WH-007,2025-02-06,251,54529.75,standard,fulfilled
ORD-007568,DE-West,PRD-0057,SUP-004,WH-006,2025-08-19,476,201286.12,expedited,fulfilled
ORD-007569,DE-Central,PRD-0166,SUP-011,WH-008,2025-08-19,162,47571.3,standard,open
ORD-007570,DE-North,PRD-0042,SUP-009,WH-005,2025-03-09,905,207398.85,expedited,fulfilled
ORD-007571,DE-West,PRD-0123,SUP-016,WH-005,2025-03-18,77,32623.36,standard,fulfilled
ORD-007572,DE-West,PRD-0165,SUP-009,WH-002,2025-03-29,172,36658.36,standard,fulfilled
ORD-007573,DE-Central,PRD-0121,SUP-001,WH-007,2025-03-09,957,47189.67,expedited,fulfilled
ORD-007574,DE-West,PRD-0062,SUP-004,WH-006,2025-03-20,284,85114.8,standard,fulfilled
ORD-007575,DE-South,PRD-0101,SUP-020,WH-005,2025-08-15,58,22223.28,standard,fulfilled
ORD-007576,DE-South,PRD-0095,SUP-007,WH-006,2025-11-24,5,2137.5,expedited,fulfilled
ORD-007577,DE-North,PRD-0073,SUP-008,WH-007,2025-05-14,706,158313.44,expedited,fulfilled
ORD-007578,DE-East,PRD-0019,SUP-024,WH-008,2025-03-08,121,3697.76,standard,fulfilled
ORD-007579,DE-West,PRD-0077,SUP-018,WH-001,2025-04-29,368,137760.8,standard,fulfilled
ORD-007580,DE-South,PRD-0031,SUP-002,WH-002,2025-09-15,140,36678.6,standard,fulfilled
ORD-007581,DE-Central,PRD-0137,SUP-017,WH-008,2025-12-26,68,28859.2,standard,fulfilled
ORD-007582,DE-Central,PRD-0124,SUP-019,WH-003,2025-01-01,45,10037.7,standard,fulfilled
ORD-007583,DE-Central,PRD-0073,SUP-008,WH-003,2025-03-29,77,17266.48,standard,fulfilled
ORD-007584,DE-North,PRD-0164,SUP-014,WH-008,2025-02-05,153,49888.71,standard,fulfilled
ORD-007585,DE-West,PRD-0157,SUP-010,WH-008,2025-06-14,190,70277.2,standard,fulfilled
ORD-007586,DE-East,PRD-0051,SUP-011,WH-004,2025-04-29,124,41215.12,standard,fulfilled
ORD-007587,DE-East,PRD-0029,SUP-017,WH-002,2025-04-11,198,5722.2,expedited,fulfilled
ORD-007588,DE-North,PRD-0124,SUP-019,WH-001,2025-07-22,38,8476.28,critical,fulfilled
ORD-007589,DE-Central,PRD-0083,SUP-014,WH-005,2025-01-20,152,4757.6,standard,fulfilled
ORD-007590,DE-West,PRD-0160,SUP-014,WH-006,2025-10-20,759,81812.61,standard,fulfilled
ORD-007591,DE-Central,PRD-0094,SUP-012,WH-003,2025-09-27,65,29247.4,standard,fulfilled
ORD-007592,DE-West,PRD-0165,SUP-009,WH-001,2025-12-16,975,207801.75,standard,fulfilled
ORD-007593,DE-South,PRD-0160,SUP-014,WH-007,2025-06-28,64,6898.56,standard,fulfilled
ORD-007594,DE-South,PRD-0087,SUP-013,WH-007,2025-11-16,34,10273.1,standard,fulfilled
ORD-007595,DE-East,PRD-0054,SUP-008,WH-006,2025-11-09,299,41791.23,standard,fulfilled
ORD-007596,DE-South,PRD-0072,SUP-021,WH-007,2025-08-13,134,25265.7,standard,fulfilled
ORD-007597,DE-North,PRD-0088,SUP-020,WH-008,2025-03-25,798,330435.84,standard,fulfilled
ORD-007598,DE-West,PRD-0078,SUP-008,WH-006,2025-05-01,285,33980.55,standard,fulfilled
ORD-007599,DE-East,PRD-0004,SUP-006,WH-003,2025-04-24,340,24391.6,standard,open
ORD-007600,DE-Central,PRD-0003,SUP-004,WH-007,2025-03-14,214,49258.52,standard,fulfilled
ORD-007601,DE-South,PRD-0150,SUP-015,WH-002,2025-08-05,24,10025.04,standard,fulfilled
ORD-007602,DE-South,PRD-0034,SUP-022,WH-004,2025-05-12,845,152285.9,standard,fulfilled
ORD-007603,DE-North,PRD-0109,SUP-011,WH-008,2025-09-07,472,169792.56,expedited,fulfilled
ORD-007604,DE-Central,PRD-0029,SUP-017,WH-008,2025-10-13,23,664.7,expedited,fulfilled
ORD-007605,DE-East,PRD-0167,SUP-016,WH-002,2025-07-31,189,53556.93,expedited,fulfilled
ORD-007606,DE-East,PRD-0125,SUP-019,WH-008,2025-10-22,50,3506.0,standard,fulfilled
ORD-007607,DE-West,PRD-0177,SUP-015,WH-005,2025-08-21,305,95074.6,standard,fulfilled
ORD-007608,DE-West,PRD-0070,SUP-005,WH-004,2025-08-19,233,84725.79,critical,fulfilled
ORD-007609,DE-East,PRD-0070,SUP-005,WH-005,2025-01-13,174,63271.62,standard,fulfilled
ORD-007610,DE-East,PRD-0124,SUP-019,WH-005,2025-03-26,120,26767.2,expedited,fulfilled
ORD-007611,DE-Central,PRD-0034,SUP-022,WH-008,2025-11-13,1021,184004.62,standard,fulfilled
ORD-007612,DE-West,PRD-0114,SUP-017,WH-001,2025-06-05,105,22555.05,standard,fulfilled
ORD-007613,DE-North,PRD-0145,SUP-018,WH-008,2025-10-20,160,58681.6,standard,fulfilled
ORD-007614,DE-West,PRD-0162,SUP-005,WH-005,2025-09-11,994,431684.26,standard,fulfilled
ORD-007615,DE-West,PRD-0108,SUP-016,WH-002,2025-02-26,234,35965.8,standard,fulfilled
ORD-007616,DE-East,PRD-0035,SUP-003,WH-005,2025-07-09,201,29078.67,standard,fulfilled
ORD-007617,DE-East,PRD-0009,SUP-018,WH-003,2025-10-23,356,154536.04,standard,fulfilled
ORD-007618,DE-South,PRD-0067,SUP-022,WH-005,2025-06-22,240,48182.4,standard,fulfilled
ORD-007619,DE-West,PRD-0179,SUP-023,WH-006,2025-08-17,329,85589.35,standard,fulfilled
ORD-007620,DE-Central,PRD-0064,SUP-022,WH-002,2025-02-02,114,10164.24,critical,fulfilled
ORD-007621,DE-South,PRD-0061,SUP-003,WH-002,2025-12-20,35,5814.2,standard,fulfilled
ORD-007622,DE-East,PRD-0047,SUP-010,WH-005,2025-08-17,1093,66017.2,standard,open
ORD-007623,DE-Central,PRD-0087,SUP-013,WH-005,2025-06-07,67,20244.05,standard,fulfilled
ORD-007624,DE-East,PRD-0070,SUP-005,WH-002,2025-12-10,107,38908.41,standard,fulfilled
ORD-007625,DE-North,PRD-0150,SUP-015,WH-008,2025-12-12,75,31328.25,standard,fulfilled
ORD-007626,DE-North,PRD-0162,SUP-005,WH-002,2025-10-27,230,99886.7,standard,fulfilled
ORD-007627,DE-South,PRD-0043,SUP-002,WH-005,2025-06-13,58,21680.4,standard,fulfilled
ORD-007628,DE-East,PRD-0063,SUP-011,WH-002,2025-09-12,169,50914.63,standard,fulfilled
ORD-007629,DE-South,PRD-0159,SUP-011,WH-004,2025-10-08,166,34330.46,standard,fulfilled
ORD-007630,DE-South,PRD-0180,SUP-019,WH-004,2025-08-17,103,12984.18,standard,fulfilled
ORD-007631,DE-Central,PRD-0159,SUP-011,WH-006,2025-02-22,350,72383.5,expedited,open
ORD-007632,DE-Central,PRD-0098,SUP-006,WH-008,2025-01-20,390,136804.2,expedited,fulfilled
ORD-007633,DE-West,PRD-0095,SUP-007,WH-001,2025-08-23,75,32062.5,standard,fulfilled
ORD-007634,DE-West,PRD-0156,SUP-014,WH-004,2025-01-03,835,105911.4,standard,fulfilled
ORD-007635,DE-South,PRD-0082,SUP-011,WH-001,2025-10-13,218,41145.32,expedited,fulfilled
ORD-007636,DE-South,PRD-0056,SUP-013,WH-003,2025-11-20,167,48416.64,standard,fulfilled
ORD-007637,DE-West,PRD-0115,SUP-015,WH-007,2025-01-26,94,15094.52,expedited,fulfilled
ORD-007638,DE-South,PRD-0087,SUP-013,WH-003,2025-07-05,77,23265.55,standard,fulfilled
ORD-007639,DE-West,PRD-0018,SUP-015,WH-006,2025-03-29,93,17914.59,standard,fulfilled
ORD-007640,DE-West,PRD-0024,SUP-013,WH-005,2025-07-30,158,34511.94,expedited,fulfilled
ORD-007641,DE-North,PRD-0097,SUP-012,WH-008,2025-10-01,556,175590.36,expedited,fulfilled
ORD-007642,DE-East,PRD-0129,SUP-007,WH-008,2025-11-12,50,21330.0,standard,fulfilled
ORD-007643,DE-North,PRD-0143,SUP-011,WH-008,2025-03-22,336,62438.88,standard,fulfilled
ORD-007644,DE-South,PRD-0159,SUP-011,WH-006,2025-08-03,260,53770.6,standard,open
ORD-007645,DE-North,PRD-0078,SUP-008,WH-002,2025-11-29,221,26349.83,expedited,fulfilled
ORD-007646,DE-South,PRD-0095,SUP-007,WH-001,2025-03-21,141,60277.5,expedited,fulfilled
ORD-007647,DE-West,PRD-0044,SUP-009,WH-007,2025-07-29,308,88694.76,expedited,fulfilled
ORD-007648,DE-North,PRD-0087,SUP-013,WH-005,2025-12-22,38,11481.7,standard,fulfilled
ORD-007649,DE-Central,PRD-0010,SUP-022,WH-008,2025-11-12,162,29427.3,expedited,fulfilled
ORD-007650,DE-East,PRD-0071,SUP-020,WH-003,2025-12-08,26,11513.58,standard,fulfilled
ORD-007651,DE-West,PRD-0177,SUP-015,WH-008,2025-07-25,72,22443.84,critical,fulfilled
ORD-007652,DE-East,PRD-0004,SUP-006,WH-002,2025-08-22,55,3945.7,standard,fulfilled
ORD-007653,DE-Central,PRD-0084,SUP-019,WH-005,2025-06-21,231,89172.93,standard,fulfilled
ORD-007654,DE-East,PRD-0177,SUP-015,WH-008,2025-08-02,341,106296.52,standard,fulfilled
ORD-007655,DE-North,PRD-0105,SUP-018,WH-008,2025-09-07,273,76030.5,standard,fulfilled
ORD-007656,DE-West,PRD-0096,SUP-016,WH-005,2025-05-28,419,46094.19,expedited,fulfilled
ORD-007657,DE-North,PRD-0067,SUP-022,WH-003,2025-01-12,289,58019.64,standard,fulfilled
ORD-007658,DE-Central,PRD-0175,SUP-001,WH-008,2025-04-25,115,13512.5,expedited,fulfilled
ORD-007659,DE-Central,PRD-0039,SUP-018,WH-006,2025-09-17,97,29264.9,standard,fulfilled
ORD-007660,DE-East,PRD-0090,SUP-015,WH-002,2025-12-27,84,5383.56,standard,fulfilled
ORD-007661,DE-South,PRD-0050,SUP-006,WH-006,2025-05-05,761,296447.55,standard,fulfilled
ORD-007662,DE-West,PRD-0121,SUP-001,WH-002,2025-04-28,441,21745.71,expedited,fulfilled
ORD-007663,DE-West,PRD-0066,SUP-019,WH-008,2025-11-09,53,10358.85,standard,fulfilled
ORD-007664,DE-East,PRD-0065,SUP-001,WH-001,2025-10-11,547,101091.07,expedited,fulfilled
ORD-007665,DE-West,PRD-0036,SUP-007,WH-008,2025-06-16,230,8328.3,standard,fulfilled
